2019-07-09 00:04:09,928 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:04:10,073 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:09:10,075 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:14:10,077 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:19:10,080 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:24:10,083 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:29:10,085 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:34:10,087 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:39:10,092 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:44:10,094 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:49:10,096 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:54:10,099 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 02:59:10,102 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:04:10,105 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:09:10,107 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:14:10,109 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:19:10,111 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:24:10,115 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:29:10,118 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:34:10,120 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:39:10,122 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:44:10,126 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:49:10,128 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:54:10,131 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 03:59:10,133 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:04:10,136 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:09:10,139 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:14:10,142 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:19:10,145 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:24:10,147 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:29:10,150 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:34:10,152 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:39:10,155 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:44:10,157 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:49:10,160 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:54:10,162 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 04:59:10,164 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:04:10,166 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:09:10,168 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:14:10,170 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:19:10,173 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:24:10,176 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:29:10,179 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:34:10,181 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:39:10,184 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:44:10,188 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:49:10,190 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:54:10,192 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 05:59:10,194 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:04:10,196 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:09:10,199 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:14:10,201 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:19:10,203 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:24:10,207 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:29:10,209 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:34:10,212 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:39:10,214 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:44:10,218 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:49:10,221 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:54:10,224 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 06:59:10,226 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:04:10,229 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:09:10,232 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:14:10,234 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:19:10,236 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:24:10,238 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:29:10,241 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:34:10,243 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:39:10,246 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:44:10,249 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:49:10,251 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:54:10,254 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 07:59:10,256 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:04:10,259 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:09:10,260 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:14:10,263 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:19:10,264 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:24:10,268 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:29:10,271 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:34:10,274 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:39:10,275 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:44:10,277 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:49:10,279 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:54:10,281 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 08:58:02,395 INFO (MBeanExporter.java:675)- Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2019-07-09 08:59:10,284 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 09:04:10,288 INFO (ConfigClusterResolver.java:43)- Resolving eureka endpoints via configuration
2019-07-09 09:06:18,758 INFO (AbstractApplicationContext.java:588)- Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@24d61e4: startup date [Tue Jul 09 09:06:18 CST 2019]; root of context hierarchy
2019-07-09 09:06:19,938 INFO (AutowiredAnnotationBeanPostProcessor.java:153)- JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2019-07-09 09:06:20,169 INFO (PostProcessorRegistrationDelegate.java:326)- Bean 'org.springframework.retry.annotation.RetryConfiguration' of type [org.springframework.retry.annotation.RetryConfiguration$$EnhancerBySpringCGLIB$$4cce6bab] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-09 09:06:20,211 INFO (PostProcessorRegistrationDelegate.java:326)- Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$7324d683] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-09 09:06:21,198 INFO (ConfigServicePropertySourceLocator.java:205)- Fetching config from server at : http://localhost:6671
2019-07-09 09:06:21,679 INFO (ConfigServicePropertySourceLocator.java:149)- Located environment: name=token-server, profiles=[dev], label=null, version=null, state=null
2019-07-09 09:06:21,680 INFO (PropertySourceBootstrapConfiguration.java:98)- Located property source: CompositePropertySource {name='configService', propertySources=[MapPropertySource {name='classpath:properties/application-dev.yml'}]}
2019-07-09 09:06:21,685 INFO (SpringApplication.java:658)- The following profiles are active: dev
2019-07-09 09:06:21,832 INFO (AbstractApplicationContext.java:588)- Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@191ec193: startup date [Tue Jul 09 09:06:21 CST 2019]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@24d61e4
2019-07-09 09:06:23,621 INFO (RepositoryConfigurationDelegate.java:172)- Multiple Spring Data modules found, entering strict repository configuration mode!
2019-07-09 09:06:23,715 INFO (IntegrationRegistrar.java:361)- No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2019-07-09 09:06:23,827 INFO (ConfigurationClassBeanDefinitionReader.java:307)- Skipping bean definition for [BeanMethod:name=configurableCompositeMessageConverter,declaringClass=org.springframework.cloud.stream.config.ContentTypeConfiguration]: a definition for bean 'integrationArgumentResolverMessageConverter' already exists. This top-level bean definition is considered as an override.
2019-07-09 09:06:24,921 INFO (GenericScope.java:294)- BeanFactory id=6fd1d70f-7319-3118-bf43-eb0e9592d021
2019-07-09 09:06:24,957 INFO (DefaultConfiguringBeanFactoryPostProcessor.java:130)- No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2019-07-09 09:06:25,013 INFO (DefaultConfiguringBeanFactoryPostProcessor.java:158)- No bean named 'taskScheduler' has been explicitly defined. Therefore, a default ThreadPoolTaskScheduler will be created.
2019-07-09 09:06:25,030 INFO (AutowiredAnnotationBeanPostProcessor.java:153)- JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2019-07-09 09:06:25,101 INFO (PostProcessorRegistrationDelegate.java:326)- Bean 'org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration' of type [org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration$$EnhancerBySpringCGLIB$$1d7691b4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-09 09:06:25,620 INFO (PostProcessorRegistrationDelegate.java:326)- Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration$$EnhancerBySpringCGLIB$$c1fc8eb5] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-09 09:06:25,771 INFO (PostProcessorRegistrationDelegate.java:326)- Bean 'spelConverter' of type [org.springframework.cloud.stream.config.SpelExpressionConverterConfiguration$SpelConverter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-09 09:06:25,772 INFO (PostProcessorRegistrationDelegate.java:326)- Bean 'org.springframework.boot.context.properties.ConversionServiceDeducer$Factory' of type [org.springframework.boot.context.properties.ConversionServiceDeducer$Factory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-09 09:06:25,977 INFO (PostProcessorRegistrationDelegate.java:326)- Bean 'spring.cloud.sentinel-org.springframework.cloud.alibaba.sentinel.SentinelProperties' of type [org.springframework.cloud.alibaba.sentinel.SentinelProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-09 09:06:26,161 INFO (PostProcessorRegistrationDelegate.java:326)- Bean 'org.springframework.cloud.alibaba.sentinel.custom.SentinelAutoConfiguration' of type [org.springframework.cloud.alibaba.sentinel.custom.SentinelAutoConfiguration$$EnhancerBySpringCGLIB$$14759fa9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-09 09:06:26,181 INFO (PostProcessorRegistrationDelegate.java:326)- Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$7324d683] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-07-09 09:06:27,255 INFO (TomcatWebServer.java:91)- Tomcat initialized with port(s): 9999 (http)
2019-07-09 09:06:27,331 INFO (DirectJDKLog.java:180)- Initializing ProtocolHandler ["http-nio-9999"]
2019-07-09 09:06:27,401 INFO (DirectJDKLog.java:180)- Starting service [Tomcat]
2019-07-09 09:06:27,402 INFO (DirectJDKLog.java:180)- Starting Servlet Engine: Apache Tomcat/8.5.34
2019-07-09 09:06:27,421 INFO (DirectJDKLog.java:180)- The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_201\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files (x86)\NetSarang\Xlpd 6\;C:\Program Files (x86)\NetSarang\Xftp 6\;C:\Program Files (x86)\NetSarang\Xshell 6\;C:\Program Files (x86)\NetSarang\Xmanager 6\;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;:;E:\instantclient_11_2;C:\Program Files\Java\jdk1.8.0_201\bin;E:\app\Administrator\product\11.2.0\dbhome_1\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;D:\Program Files\JetBrains\IntelliJ IDEA 2018.3.3\jre64\bin;D:\Program Files\VisualSVN Server\bin;C:\Program Files\TortoiseSVN\bin;E:/zg/apache-maven-3.6.0-bin/apache-maven-3.6.0\bin;C:\Program Files\Java\jdk1.8.0_201\bin;C:\Program Files\Java\jdk1.8.0_201\jre\bin;D:\programFiles;D:\soft;D:\soft\ssh;.]
2019-07-09 09:06:27,822 INFO (DirectJDKLog.java:180)- Initializing Spring embedded WebApplicationContext
2019-07-09 09:06:27,822 INFO (ServletWebServerApplicationContext.java:285)- Root WebApplicationContext: initialization completed in 5990 ms
2019-07-09 09:06:28,283 WARN (URLConfigurationSource.java:121)- No URLs will be polled as dynamic configuration sources.
2019-07-09 09:06:28,284 INFO (URLConfigurationSource.java:122)- To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-07-09 09:06:28,300 INFO (DynamicPropertyFactory.java:281)- DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@755558ca
2019-07-09 09:06:28,420 INFO (SentinelWebAutoConfiguration.java:69)- [Sentinel Starter] register Sentinel with urlPatterns: [/*].
2019-07-09 09:06:31,674 INFO (ExecutorConfigurationSupport.java:171)- Initializing ExecutorService 'taskScheduler'
2019-07-09 09:06:32,929 INFO (AbstractFilterRegistrationBean.java:258)- Mapping filter: 'commonFilter' to urls: [/*]
2019-07-09 09:06:32,930 INFO (AbstractFilterRegistrationBean.java:245)- Mapping filter: 'characterEncodingFilter' to: [/*]
2019-07-09 09:06:32,930 INFO (AbstractFilterRegistrationBean.java:245)- Mapping filter: 'webMvcMetricsFilter' to: [/*]
2019-07-09 09:06:32,930 INFO (AbstractFilterRegistrationBean.java:245)- Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-07-09 09:06:32,930 INFO (AbstractFilterRegistrationBean.java:245)- Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-07-09 09:06:32,930 INFO (AbstractFilterRegistrationBean.java:245)- Mapping filter: 'requestContextFilter' to: [/*]
2019-07-09 09:06:32,930 INFO (AbstractFilterRegistrationBean.java:245)- Mapping filter: 'httpTraceFilter' to: [/*]
2019-07-09 09:06:32,931 INFO (ServletRegistrationBean.java:187)- Servlet dispatcherServlet mapped to [/]
2019-07-09 09:06:33,321 WARN (URLConfigurationSource.java:121)- No URLs will be polled as dynamic configuration sources.
2019-07-09 09:06:33,322 INFO (URLConfigurationSource.java:122)- To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-07-09 09:06:33,607 INFO (AbstractUrlHandlerMapping.java:373)- Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-07-09 09:06:34,024 INFO (RequestMappingHandlerAdapter.java:588)- Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@191ec193: startup date [Tue Jul 09 09:06:21 CST 2019]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@24d61e4
2019-07-09 09:06:34,175 INFO (AbstractHandlerMethodMapping.java:550)- Mapped "{[/getToken],methods=[POST],consumes=[application/json]}" onto public com.zjydt.sustain.common.entity.DetailRes<java.lang.String> sustain.token.controller.TokenController.getToken(com.zjydt.sustain.common.entity.ApplyJwtData)
2019-07-09 09:06:34,177 INFO (AbstractHandlerMethodMapping.java:550)- Mapped "{[/checkToken],methods=[POST],consumes=[application/json]}" onto public com.zjydt.sustain.common.entity.DetailRes<java.lang.String> sustain.token.controller.TokenController.checkToken(com.zjydt.sustain.common.entity.TokenData)
2019-07-09 09:06:34,181 INFO (AbstractHandlerMethodMapping.java:550)- Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2019-07-09 09:06:34,182 INFO (AbstractHandlerMethodMapping.java:550)- Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-07-09 09:06:34,253 INFO (AbstractUrlHandlerMapping.java:373)- Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-07-09 09:06:34,254 INFO (AbstractUrlHandlerMapping.java:373)- Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-07-09 09:06:34,849 INFO (ExecutorConfigurationSupport.java:171)- Initializing ExecutorService
2019-07-09 09:06:36,864 INFO (SpringTemplateLoader.java:62)- SpringTemplateLoader for FreeMarker: using resource loader [org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@191ec193: startup date [Tue Jul 09 09:06:21 CST 2019]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@24d61e4] and template loader path [classpath:/templates/]
2019-07-09 09:06:36,866 INFO (FreeMarkerConfigurer.java:131)- ClassTemplateLoader for Spring macros added to FreeMarker configuration
2019-07-09 09:06:38,027 INFO (EndpointLinksResolver.java:59)- Exposing 2 endpoint(s) beneath base path '/actuator'
2019-07-09 09:06:38,050 INFO (AbstractHandlerMethodMapping.java:550)- Mapped "{[/actuator/refresh],methods=[POST],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2019-07-09 09:06:38,052 INFO (AbstractHandlerMethodMapping.java:550)- Mapped "{[/actuator/health],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2019-07-09 09:06:38,053 INFO (AbstractHandlerMethodMapping.java:550)- Mapped "{[/actuator],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto protected java.util.Map<java.lang.String, java.util.Map<java.lang.String, org.springframework.boot.actuate.endpoint.web.Link>> org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping.links(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-07-09 09:06:38,298 INFO (MBeanExporter.java:433)- Registering beans for JMX exposure on startup
2019-07-09 09:06:38,314 INFO (MBeanExporter.java:895)- Bean with name 'rabbitConnectionFactory' has been autodetected for JMX exposure
2019-07-09 09:06:38,316 INFO (MBeanExporter.java:895)- Bean with name 'environmentManager' has been autodetected for JMX exposure
2019-07-09 09:06:38,317 INFO (MBeanExporter.java:895)- Bean with name 'refreshScope' has been autodetected for JMX exposure
2019-07-09 09:06:38,320 INFO (MBeanExporter.java:895)- Bean with name 'integrationMbeanExporter' has been autodetected for JMX exposure
2019-07-09 09:06:38,321 INFO (MBeanExporter.java:895)- Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2019-07-09 09:06:38,327 INFO (MBeanExporter.java:675)- Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2019-07-09 09:06:38,340 INFO (MBeanExporter.java:675)- Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2019-07-09 09:06:38,360 INFO (MBeanExporter.java:675)- Located managed bean 'integrationMbeanExporter': registering with JMX server as MBean [org.springframework.integration.monitor:name=integrationMbeanExporter,type=IntegrationMBeanExporter]
2019-07-09 09:06:38,396 INFO (MBeanExporter.java:675)- Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=191ec193,type=ConfigurationPropertiesRebinder]
2019-07-09 09:06:38,407 INFO (MBeanExporter.java:675)- Located managed bean 'rabbitConnectionFactory': registering with JMX server as MBean [org.springframework.amqp.rabbit.connection:name=rabbitConnectionFactory,type=CachingConnectionFactory]
2019-07-09 09:06:38,440 INFO (MBeanExporter.java:433)- Registering beans for JMX exposure on startup
2019-07-09 09:06:38,441 INFO (IntegrationMBeanExporter.java:650)- Registering MessageChannel errorChannel
2019-07-09 09:06:38,448 INFO (MBeanExporter.java:675)- Located managed bean 'org.springframework.integration:type=MessageChannel,name=errorChannel': registering with JMX server as MBean [org.springframework.integration:type=MessageChannel,name=errorChannel]
2019-07-09 09:06:38,513 INFO (IntegrationMBeanExporter.java:650)- Registering MessageChannel nullChannel
2019-07-09 09:06:38,516 INFO (MBeanExporter.java:675)- Located managed bean 'org.springframework.integration:type=MessageChannel,name=nullChannel': registering with JMX server as MBean [org.springframework.integration:type=MessageChannel,name=nullChannel]
2019-07-09 09:06:38,524 INFO (IntegrationMBeanExporter.java:650)- Registering MessageChannel springCloudBusInput
2019-07-09 09:06:38,526 INFO (MBeanExporter.java:675)- Located managed bean 'org.springframework.integration:type=MessageChannel,name=springCloudBusInput': registering with JMX server as MBean [org.springframework.integration:type=MessageChannel,name=springCloudBusInput]
2019-07-09 09:06:38,534 INFO (IntegrationMBeanExporter.java:650)- Registering MessageChannel springCloudBusOutput
2019-07-09 09:06:38,537 INFO (MBeanExporter.java:675)- Located managed bean 'org.springframework.integration:type=MessageChannel,name=springCloudBusOutput': registering with JMX server as MBean [org.springframework.integration:type=MessageChannel,name=springCloudBusOutput]
2019-07-09 09:06:38,548 INFO (IntegrationMBeanExporter.java:667)- Registering MessageHandler errorLogger
